1,3.05,13,0.29,10.9,0.9915,0.039,0.26,0.49,67,1.4,6.6
1,3.22,52,0.28,10.5,0.9952,0.047,0.18,0.53,242,8.5,6.8
1,3.32,30,0.38,11,0.9947,0.052,0.2,0.56,145,7.9,6.6
1,3.25,26,0.29,9.7,0.9983,0.046,0.29,0.37,113,13.2,8
-1,3.08,63,0.35,8.9,0.9975,0.048,0.28,0.4,229,12.8,6.1
1,3.2,60,0.3,9.6,0.995,0.047,0.31,0.39,206,7.7,5.9
1,3.02,49,0.28,8.8,0.9944,0.056,0.21,0.47,159,2.4,6.9
-1,3.06,9,0.42,11.1,0.994,0.047,0.19,0.65,101,1.6,8.4
-1,3.08,8,0.45,10.3,0.9944,0.048,0.27,0.61,72,1.3,8.3
1,3.28,30,0.39,12.2,0.9908,0.036,0.25,0.43,124,2.1,7.1
-1,3.32,23,0.37,9.8,0.99795,0.054,0.23,0.47,159,9.6,8
-1,3.08,46,0.31,8.8,0.9985,0.049,0.24,0.53,217,13,7.5
-1,3.15,24,0.2,9.9,0.99425,0.04,0.33,0.63,144,5.8,6.3
-1,3.15,22,0.19,9.9,0.99425,0.042,0.33,0.63,143,5.6,6.2
-1,3.15,22,0.19,9.9,0.9943,0.041,0.34,0.63,145,5.8,6.3
-1,3.36,11,0.05,9.2,0.9924,0.038,0.29,0.35,30,0.8,5.8
-1,3.24,11.5,0.26,9.5,0.9946,0.05,0.32,0.37,88,1.2,8
-1,3.36,11,0.05,9.2,0.9924,0.038,0.29,0.35,30,0.8,5.6
1,3.36,36,0.39,10.3,0.995,0.042,0.13,0.56,137,4.7,7.4
1,2.93,23,0.32,11,0.9919,0.037,0.3,0.33,124,1.6,7.7
1,3.06,27,0.34,11.9,0.99,0.031,0.24,0.39,107,1.4,7
1,2.94,20,0.4,10.2,0.9923,0.04,0.18,0.32,107,1.1,8.6
1,3.55,59,0.32,9.4,0.9956,0.057,0.11,0.44,144,4.6,7
1,3.13,56,0.62,8.9,0.9978,0.036,0.32,0.44,153,10.6,7.7
1,3.13,56,0.62,8.9,0.9978,0.036,0.32,0.44,153,10.6,7.7
1,3.17,69,0.27,10,0.9967,0.044,0.26,0.43,215,12.9,6.5
1,3.45,50,0.41,10.7,0.9934,0.044,0.28,0.49,152,2,7.9
-1,3.28,13,0.23,9.8,0.9936,0.047,0.27,0.43,100,2.9,6.3
-1,3.36,26,0.1,9.3,0.9932,0.042,0.595,0.38,80,2.8,5.4
1,3.02,52,0.33,9.5,0.9934,0.057,0.25,0.48,173,2.9,6.7
-1,3.58,47,0.35,10,0.998,0.055,0.25,0.47,179,12,6.5
-1,3.15,42,0.58,9,0.9978,0.044,0.36,0.51,115,15,6.1
1,3.14,21,0.52,11.9,0.9929,0.017,0.17,0.4,84,5.9,7.7
-1,3.08,64,0.43,8.9,0.9974,0.033,0.26,0.38,230,12.6,6.4
1,3.18,80,0.28,10,0.99685,0.046,0.26,0.41,225,12.5,6.5
-1,3.26,58,0.33,9.6,0.99495,0.037,0.29,0.41,205,7.4,5.9
-1,3.08,64,0.43,8.9,0.99745,0.039,0.28,0.38,233,13,6.2
-1,3.12,61,0.44,8.9,0.99505,0.041,0.27,0.4,230,6.7,6.1
-1,3.08,10,0.32,11.4,0.992,0.048,0.43,0.41,67,1.4,6.4
-1,3.15,42,0.58,9,0.9978,0.044,0.36,0.51,115,15,6.1
1,3.36,56,0.29,10,0.9956,0.044,0.35,0.55,244,7.3,6.2
1,3.06,39,0.29,9.6,0.9982,0.044,0.24,0.47,194,15.3,7.7
-1,3.14,40,0.28,9.7,0.99485,0.034,0.34,0.6,197,7.5,6.2
1,3.25,61,0.46,9.5,0.9971,0.037,0.27,0.53,212,11.75,6.3
1,3.54,27,0.19,10,0.99265,0.039,0.415,0.41,88,1.6,5.4
1,3.14,31,0.36,12.2,0.9904,0.03,0.48,0.38,135,3.5,6.9
1,3.28,16,0.33,8.7,0.9965,0.051,0.18,0.44,131,8,6.5
1,3.52,28,0.29,10.2,0.9946,0.058,0.15,0.44,105,5,6.7
-1,2.96,55,1,9.6,0.99965,0.047,0.345,0.43,205,18.2,8.2
-1,2.96,24,0.35,10,0.9935,0.039,0.16,0.36,147,1.6,8.5
-1,3.36,10,0.25,9.5,0.996,0.048,0.705,0.52,57,3.2,6.8
-1,3.18,8,0.39,11.5,0.9942,0.034,0.25,0.46,84,6.4,7.3
-1,3.08,15,0.26,9.5,0.9936,0.043,0.345,0.38,134,1.9,7.6
1,3.08,26,0.34,9.8,0.9965,0.035,0.22,0.49,143,9.7,7.6
1,3.23,14,0.33,10.1,0.9928,0.028,0.17,0.55,99,1.4,6.5
-1,2.99,39,0.37,10,0.9928,0.042,0.23,0.36,117,1.3,8.2
1,3.08,26,0.34,9.8,0.9965,0.035,0.22,0.49,143,9.7,7.6
-1,3.08,15,0.26,9.5,0.9936,0.043,0.345,0.38,134,1.9,7.6
-1,3.07,13,0.26,9.5,0.9938,0.042,0.32,0.38,133,1.8,7.5
1,3.39,25,0.32,10.2,0.9926,0.041,0.23,0.54,79,0.9,6.6
1,3.39,25,0.32,10.2,0.9926,0.039,0.2,0.54,78,1.1,6.6
1,3.03,38,0.34,9,0.9983,0.05,0.24,0.42,174,15.4,7.3
1,3.03,38,0.34,9,0.9983,0.05,0.24,0.42,174,15.4,7.3
1,3.13,34,0.36,12.3,0.992,0.037,0.42,0.57,101,5,8
1,3.03,38,0.34,9,0.9983,0.05,0.24,0.42,174,15.4,7.3
1,3.37,23,0.25,11.6,0.9923,0.023,0.19,0.51,112,4,6.1
1,3.28,36,0.21,9.5,0.9972,0.034,0.26,0.43,152,12.5,5.9
-1,3.15,14,0.43,11.5,0.9928,0.035,0.23,0.36,101,3.2,8.3
1,3.13,43,0.28,9.6,0.9928,0.041,0.34,0.37,188,1.8,6.5
1,3.24,38,0.35,9,0.9994,0.039,0.22,0.42,153,17.5,6.8
1,3.34,23,0.33,12,0.991,0.028,0.08,0.7,93,1.9,6.5
1,3.33,18,0.09,11.4,0.9906,0.019,0.42,0.51,68,1.6,5.5
1,3.38,25,0.01,12.3,0.9894,0.017,0.42,0.36,102,1.5,5.1
1,3.32,24,0.19,12.6,0.9898,0.02,0.27,0.47,110,1.7,6
1,3.24,38,0.35,9,0.9994,0.039,0.22,0.42,153,17.5,6.8
1,3.34,23,0.33,12,0.991,0.028,0.08,0.7,93,1.9,6.5
1,3.32,14,0.38,11.7,0.9925,0.046,0.13,0.9,114,1.8,7.1
-1,3.12,22,0.25,9.2,0.9956,0.054,0.3,0.49,111,4.3,7.6
1,3.51,47,0.3,10.3,0.9946,0.058,0.13,0.45,131,4.9,6.6
-1,3.25,53,0.33,8.6,0.9966,0.05,0.14,0.49,189,7.6,6.5
1,3.39,32,0.33,10.7,0.9951,0.037,0.28,0.62,155,6.7,7.7
-1,3.12,10,0.71,9.8,0.9927,0.15,0.2,0.47,54,1.6,6
1,3.12,9,0.71,9.8,0.9927,0.152,0.19,0.46,55,1.5,6
1,3.39,32,0.33,10.7,0.9951,0.037,0.28,0.62,155,6.7,7.7
1,3.5,15,0.21,12.5,0.9894,0.027,0.39,0.45,72,1.7,5.1
1,3.41,21,0.34,11.9,0.9907,0.026,0.36,0.45,77,4.2,5.7
-1,3.44,63,0.33,10.8,0.9925,0.043,0.19,0.52,149,1.6,6.9
1,3.42,29,0.21,10.5,0.9928,0.05,0.41,0.52,122,1.9,6
1,3.12,44,0.3,10.3,0.9941,0.054,0.28,0.48,161,5.3,7.4
1,3.12,45,0.3,10.3,0.9941,0.053,0.3,0.45,163,5.2,7.4
-1,3.44,63,0.33,10.8,0.9925,0.043,0.19,0.52,149,1.6,6.9
1,3.06,8,0.39,12,0.9935,0.036,0.28,0.38,117,8.9,7.7
1,2.95,41,0.38,10.2,0.9932,0.04,0.16,0.39,143,3.4,8.6
-1,3.14,7,0.44,10.2,0.9944,0.046,0.26,0.62,69,1.3,8.2
-1,3.19,75,0.27,9.9,0.9972,0.049,0.25,0.39,217,15.2,6.5
-1,3.38,9,0.18,10.1,0.994,0.046,0.24,0.47,62,1.3,7
1,3.25,24,0.36,9.5,0.9956,0.04,0.18,0.55,187,1.8,8.6
1,3.05,27,0.34,10.5,0.9927,0.046,0.27,0.45,154,1.6,7.8
-1,3.29,6,0.34,10.4,0.9924,0.046,0.26,0.63,29,1.3,6
1,3.31,33,0.27,9.5,0.9966,0.062,0.24,0.47,152,9.8,6.1
1,3.05,43,0.3,9.2,0.9997,0.056,0.24,0.5,184,17.45,8
1,3.05,47,0.6,10.1,0.9936,0.046,0.21,0.54,165,2.1,7.6
1,3.15,16,0.36,9.8,0.9936,0.05,0.19,0.45,84,1.8,8
-1,3.09,61,0.41,9.4,0.9952,0.045,0.28,0.46,216,6.8,6.4
1,3.09,60,0.43,9.4,0.9952,0.045,0.28,0.45,221,7.1,6.4
1,3.31,18,0.39,10.4,0.9928,0.063,0.24,0.48,136,1.3,6.9
1,3.34,40,0.26,11.3,0.9911,0.038,0.36,0.55,153,3.3,5.8
1,3.42,18,0.28,10.8,0.993,0.044,0.18,0.64,91,3.3,6.6
1,3.34,40,0.26,11.3,0.9911,0.038,0.36,0.55,153,3.3,5.8
-1,3.32,30,0.06,9.3,0.9932,0.052,0.52,0.43,79,2.7,5.1
1,3.37,45,0.37,10.3,0.993,0.059,0.22,0.55,199,1.2,6.6
1,3.08,32,0.39,10.5,0.993,0.055,0.15,0.39,146,1.3,8.3
1,3.11,25,0.44,10.3,0.9932,0.043,0.16,0.75,109,1.4,7.6
1,3.24,60,0.41,11.2,0.9932,0.048,0.16,0.66,173,1.7,7.7
1,3.15,31,0.48,10.3,0.9943,0.057,0.16,0.41,98,1.7,8.3
-1,3.19,62,0.47,9.5,0.9968,0.048,0.25,0.5,210,11.6,6.2
-1,3.66,63,0.27,8.9,0.9994,0.064,0.16,0.43,162,12.6,6.1
-1,3.03,19,0.22,10.2,0.9926,0.036,0.39,0.29,113,2.8,7.6
-1,2.98,44,0.47,9.2,0.9968,0.071,0.37,0.88,136,11.2,6.8
1,3.11,25,0.44,10.3,0.9932,0.043,0.16,0.75,109,1.4,7.6
1,2.95,47,0.42,10.5,0.9916,0.045,0.18,0.31,157,1.4,7.1
1,3.21,56,0.26,9.5,0.9946,0.049,0.14,0.62,189,1.5,8.3
1,3.11,35,0.42,11.4,0.9925,0.041,0.2,0.49,125,1.5,8.6
1,3.11,35,0.42,11.4,0.9925,0.041,0.2,0.49,125,1.5,8.6
1,3.25,54,0.32,11.1,0.9935,0.019,0.19,0.37,188,7.05,6.8
1,3.13,48,0.38,10.5,0.9962,0.06,0.19,0.38,174,10.6,7.6
1,3.51,23,0.74,12,0.9928,0.088,0.34,0.7,185,2.8,6.8
1,3.38,38,0.46,9.7,0.993,0.039,0.15,0.51,123,1.6,6.2
1,3.32,47,0.44,10.2,0.993,0.042,0.14,0.51,140,1.6,6.6
-1,3.09,13,0.17,9.5,0.9956,0.04,0.55,0.3,60,8.2,8
1,3.41,51,0.35,10.4,0.9941,0.052,0.24,0.59,128,1.5,7
-1,3.19,50,0.44,9.3,0.9972,0.05,0.6,0.57,245,11,6.3
1,3.48,24,0.41,10.5,0.9948,0.054,0.2,0.62,166,2.1,7.1
1,3.35,45,0.29,10,0.9955,0.047,0.34,0.62,232,7.6,6.2
1,3.49,44.5,0.36,10.2,0.9972,0.055,0.3,0.64,234,6.8,7.1
1,3.49,44.5,0.36,10.2,0.9972,0.055,0.3,0.64,234,6.8,7.1
-1,2.87,33,0.46,9.1,0.9983,0.244,0.64,0.74,227,10.6,7.9
1,3.16,39,0.38,10.2,0.9942,0.04,0.17,0.67,148,1.8,8.8
-1,3.54,18,0.37,10.7,0.9936,0.06,0.17,0.88,75,1.5,7.5
-1,3.21,11,0.24,9.7,0.9956,0.044,0.47,0.56,77,6,7.1
1,3.37,33,0.34,9.3,0.9953,0.034,0.15,0.52,104,5.3,7.1
-1,3.05,13,0.34,11,0.9918,0.035,0.17,0.74,102,1.4,7.5
-1,3.22,17,0.3,10.8,0.995,0.047,0.68,0.71,138,2.1,8.2
-1,3.01,19,0.3,10.7,0.992,0.039,0.275,0.56,75,1,7.7
-1,3.24,18,0.32,10.7,0.9952,0.043,0.49,0.45,104,5.2,7.3
-1,2.95,55,0.48,8.8,1.001,0.048,0.33,0.4,243,19.45,7.5
1,3.16,23,0.37,10.9,0.9924,0.049,0.21,0.48,94,1.6,7.2
-1,3.14,24,0.4,10.5,0.9932,0.05,0.15,0.45,92,2,7.3
-1,3.29,23,0.1,10,0.9937,0.046,0.19,0.45,107,1.3,6.5
-1,3.07,5,0.52,10.4,0.9918,0.029,0.31,0.43,61,1.7,7
-1,3.03,15,0.38,9.2,0.9934,0.038,0.4,0.43,75,1.1,8.3
1,3.31,36,0.36,12.6,0.991,0.035,0.37,0.62,116,4.7,6.1
-1,3.1,29,0.34,9,0.9962,0.048,0.24,0.54,152,7.5,7.3
1,3.03,52,0.81,9.2,0.9932,0.137,0.21,0.39,123,1.1,6.9
-1,2.99,18,0.42,11.3,0.9908,0.035,0.29,0.39,86,1.3,7.6
-1,3.12,17,0.55,10.3,0.9962,0.05,0.29,0.69,119,2.2,9.4
-1,3.07,5,0.52,10.4,0.9918,0.029,0.31,0.43,61,1.7,7
-1,2.96,29,0.41,10,0.9941,0.049,0.26,0.44,111,2.2,8.6
1,3.51,26,0.34,10.7,0.9931,0.06,0.21,0.47,111,1.2,7.5
-1,3.41,35,0.24,9,0.9981,0.093,0.51,0.47,197,10,7.2
1,3.51,26,0.34,10.7,0.9931,0.06,0.21,0.47,111,1.2,7.5
-1,3.3,48,0.2,8.7,0.9944,0.077,0.3,0.54,166,1.1,5.3
1,3.09,30,0.36,11.6,0.992,0.054,0.26,0.72,121,2,8
-1,3.34,45,0.28,9.4,0.9966,0.07,0.21,0.55,185,7.5,7
-1,3.31,35.5,0.26,9.5,0.9956,0.079,0.26,0.68,216,4,6.7
-1,3.3,36,0.26,9.5,0.9956,0.073,0.26,0.67,202,4.1,6.7
1,3.37,48,0.37,10.9,0.9949,0.072,0.26,0.7,159,1.9,8.1
-1,3.22,32,0.38,9.7,1.0002,0.054,0.22,0.5,126,14.8,8.3
1,3.08,62,0.51,9.1,0.9942,0.048,0.3,0.45,172,5.5,6.4
1,3.1,33,0.34,11.1,0.9923,0.037,0.19,0.49,125,2.6,7.5
1,2.96,9,0.44,12.6,0.9917,0.024,0.33,0.4,87,6.35,8.8
1,3.35,38,0.36,11,0.9931,0.031,0.2,0.56,147,1.5,6.9
1,3,32,0.32,11.3,0.992,0.04,0.37,0.55,166,1.6,8
-1,3.22,32,0.38,9.7,1.0002,0.054,0.22,0.5,126,14.8,8.3
1,2.96,28,0.33,10.9,0.9953,0.036,0.29,0.4,118,9.1,8.2
-1,2.97,25,0.3,10.9,0.9951,0.048,0.34,0.47,192,8,7.7
1,3.17,27,0.45,9.3,0.9974,0.049,0.55,0.5,186,12,6.2
1,3.22,28,0.19,12.7,0.9904,0.033,0.4,0.54,124,3.2,6.4
1,3.37,42,0.33,10.1,0.9974,0.048,0.28,0.59,180,7.7,7.5
-1,3.18,43,0.44,10,0.9944,0.037,0.26,0.65,132,1.3,7.8
-1,3.49,56,0.34,9.8,1.0004,0.051,0.26,0.42,197,16.3,6.5
1,3.29,29,0.29,10.1,0.9952,0.046,0.34,0.53,227,6.2,6.3
1,3.43,31,0.33,9,0.9956,0.059,0.15,0.39,118,4.7,6.8
1,3.28,52,0.25,9.4,0.995,0.038,0.27,0.38,155,5.8,6.3
1,3.28,52,0.25,9.4,0.995,0.038,0.27,0.38,155,5.8,6.3
1,3.03,43,0.37,9.2,0.9995,0.048,0.2,0.42,190,16.95,7.4
1,3.36,29,0.21,10.1,0.9942,0.035,0.23,0.33,142,5.1,6.3
-1,3.06,58,0.69,8.6,0.9977,0.041,0.31,0.45,160,10.2,7.3
1,3.55,21,0.45,11.2,0.992,0.027,0.24,0.49,128,3.8,5.2
1,3.17,39,0.32,11.2,0.992,0.037,0.24,0.42,123,1.3,7
1,3.03,43,0.37,9.2,0.9995,0.048,0.2,0.42,190,16.95,7.4
1,3.19,17,0.33,10.6,0.9934,0.034,0.17,0.39,127,4,7
1,3.01,62,0.58,9.3,1.0006,0.049,0.21,0.51,213,17.1,8.3
1,3.05,35,0.35,8.9,0.9982,0.048,0.21,0.47,178,14.5,7.2
1,3.42,24,0.4,10.6,0.9928,0.069,0.21,0.43,156,1.2,7.1
1,3.1,29,0.31,10.6,0.9945,0.038,0.17,0.32,132,6.7,8.4
-1,3.09,52,0.31,8.8,0.9963,0.045,0.24,0.32,183,8.4,7.4
1,3.59,25,0.33,11,0.9906,0.033,0.24,0.38,97,1.3,5.3
1,3.32,44,0.26,10.2,0.9956,0.04,0.28,0.37,139,8.8,6.5
1,3.36,29,0.21,10.1,0.9942,0.035,0.23,0.33,142,5.1,6.3
1,3.31,32,0.25,10.1,0.9962,0.039,0.29,0.34,120,10.6,6.5
1,3.39,12,0.21,14,0.9894,0.025,0.29,0.79,120,2.6,5.8
1,3.28,52,0.25,9.4,0.995,0.038,0.27,0.38,155,5.8,6.3
1,3.27,45,0.42,11.8,0.9908,0.028,0.17,0.43,107,2.8,6.3
-1,3.44,59,0.4,11.4,0.9914,0.033,0.16,0.53,148,1.6,6.3
-1,3.12,6,0.39,10.7,0.9938,0.036,0.29,0.42,117,6.7,7.9
-1,3.06,58,0.69,8.6,0.9977,0.041,0.31,0.45,160,10.2,7.3
1,3.51,25,0.45,11.5,0.9922,0.028,0.32,0.49,191,4.9,5.5
1,3.55,21,0.45,11.2,0.992,0.027,0.24,0.49,128,3.8,5.2
1,3.3,27,0.15,12.6,0.9903,0.029,0.37,0.59,87,2,7.2
1,3.21,13,0.27,12.6,0.9893,0.024,0.29,0.51,76,1.7,6.1
-1,3.04,18,0.4,9.3,0.9952,0.054,0.22,0.46,151,2.4,9.2
1,3.3,27,0.15,12.6,0.9903,0.029,0.37,0.59,87,2,7.2
1,3.06,15,0.37,12.1,0.9912,0.04,0.18,0.61,96,1.3,8
1,3.52,55,0.34,9.9,0.9983,0.053,0.22,0.44,177,12,6.5
-1,3.28,22,0.4,10.7,0.9937,0.047,0.18,0.44,102,1.6,7.4
-1,3.26,5,0.17,10,0.9932,0.047,0.52,0.32,26,1.4,6.5
1,3.13,33,0.38,10.4,0.9928,0.047,0.15,0.39,96,2.2,7
-1,3.29,11,0.13,10.5,0.9922,0.04,0.415,0.52,64,1.4,5.9
-1,3.31,33,0.34,9.7,0.9976,0.037,0.45,0.64,216,8.3,8.1
-1,3.29,11,0.13,10.5,0.9922,0.04,0.415,0.52,64,1.4,5.8
-1,3.28,26,0.16,9,0.9974,0.042,0.5,0.33,138,12.9,6.4
1,3.54,34,0.32,9.2,0.998,0.051,0.105,0.45,106,12.4,6.7
1,3.17,30,0.3,10.1,0.9931,0.047,0.4,0.48,117,1.6,6
1,3.35,40,0.39,11.4,0.9911,0.04,0.25,0.4,89,1.45,6.6
-1,2.93,11,0.45,10.8,0.9944,0.042,0.36,0.46,124,1.6,9.8
-1,2.96,19,0.4,10.9,0.9937,0.044,0.23,0.49,135,1.5,9.6
1,3.2,33,0.45,9.2,0.9974,0.047,0.55,0.46,182,13,6.3
1,3.12,73,0.29,12.9,0.989,0.038,0.115,0.25,166,1.95,6.5
1,3.23,24,0.29,12,0.992,0.042,0.125,0.32,99,5.85,6.4
-1,3.27,21,0.27,9.5,0.9928,0.047,0.1,0.46,100,1.3,5.7
1,3.06,33,0.29,11.8,0.9918,0.031,0.25,0.32,117,5.3,7.9
1,3.19,36,0.28,9.1,0.9936,0.048,0.2,0.43,159,1.2,6.9
1,3.2,24,0.34,9.7,0.9944,0.047,0.23,0.52,128,4,6.9
-1,3.17,28,0.31,9.1,0.9988,0.043,0.39,0.54,162,14.35,6.8
-1,2.99,27,0.42,10,0.994,0.053,0.22,0.43,114,2.3,8.7
-1,3.25,19,0.34,10.4,0.9953,0.042,0.41,0.42,127,4.7,7.4
1,3.44,30,0.34,9.5,0.9986,0.048,0.25,0.47,161,12.85,6.7
1,3.4,70,0.42,12.3,0.9914,0.027,0.26,0.4,178,5.2,6
1,3.42,70,0.37,11.7,0.9934,0.031,0.31,0.4,170,8.4,6.1
-1,3.14,39,0.46,9.5,0.996,0.058,0.28,0.58,133,3.2,9.2
-1,2.99,26,0.49,11.5,0.9937,0.034,0.31,0.34,91,6.9,9
1,3.14,17,0.33,10.6,0.9921,0.076,0.16,0.46,57,1,8.5
-1,3.17,30,0.49,10.2,0.998,0.052,0.34,0.61,146,7.3,9.3
-1,3.14,39,0.46,9.5,0.996,0.058,0.28,0.58,133,3.2,9.2
-1,3.25,27,0.3,10.5,0.9933,0.048,0.24,0.45,131,1.6,7.2
-1,3.26,27,0.32,10.5,0.9933,0.047,0.25,0.44,132,1.5,7.2
-1,3.14,71,0.18,8.9,0.9959,0.041,0.32,0.41,223,7.5,6.8
-1,3.03,15,0.32,10.6,0.9936,0.031,0.27,0.41,151,1.1,9.1
-1,3.17,12,0.32,9.5,0.9953,0.041,0.34,0.49,188,1.3,8.9
1,3.2,29,0.37,10.8,0.9938,0.025,0.17,0.49,111,5.7,7
-1,3.14,61,0.23,9.5,0.9952,0.038,0.25,0.35,220,7.2,6.7
-1,3.13,69,0.17,8.9,0.9959,0.042,0.32,0.4,219,7.6,6.9
-1,3.14,71,0.18,8.9,0.9959,0.041,0.32,0.41,223,7.5,6.8
-1,3.31,24,0,9.4,0.9937,0.042,0.6,0.38,79,1.3,6.1
1,3.5,26,0.07,10.6,0.992,0.035,0.395,0.35,102,1.3,5.3
-1,3.47,37,0.3,9,0.9967,0.037,0.16,0.44,171,4.8,7.9
-1,3.42,26,0.36,10.5,0.9944,0.034,0.33,0.48,172,2.1,7.6
1,3.16,23,0.29,9,0.9998,0.054,0.3,0.38,135,16.85,7.8
1,3.16,23,0.29,9,0.9998,0.054,0.3,0.38,135,16.85,7.8
1,3.27,73.5,0.27,9.4,0.9942,0.201,0.26,0.38,189.5,4.1,5.7
1,3.16,23,0.29,9,0.9998,0.054,0.3,0.38,135,16.85,7.8
1,3.29,50,0.34,9.6,0.9945,0.055,0.14,0.8,153,1.3,7.5
1,3.16,23,0.29,9,0.9998,0.054,0.3,0.38,135,16.85,7.8
1,3.15,29,0.41,10.2,0.9946,0.043,0.25,0.6,151,7.4,6.6
1,3.27,73.5,0.27,9.4,0.9942,0.201,0.26,0.38,189.5,4.1,5.7
1,3.07,15,0.49,10.4,0.9928,0.057,0.23,0.38,73,0.9,8.2
-1,3.52,34,0.32,10.4,0.9946,0.03,0.24,0.41,129,6.3,6
-1,3.23,13,0.27,9.5,0.9927,0.039,0.45,0.32,82,0.8,6.1
1,3.22,22,0.43,10.6,0.9938,0.044,0.23,0.62,113,1.4,7.4
-1,3.21,21,0.38,11,0.9918,0.037,0.2,0.37,74,1,7.2
1,3.29,50,0.34,9.6,0.9945,0.055,0.14,0.8,153,1.3,7.5
1,3.38,20,0.43,9.9,0.9966,0.062,0.25,0.5,115,4.5,7.7
-1,3.14,15,0.45,9.6,0.9954,0.03,0.61,0.34,118,5.4,8.2
1,3.01,10,0.44,12.8,0.9913,0.036,0.21,0.7,119,1.9,7.6
-1,3.42,31,0.33,11.4,0.9931,0.045,0.22,0.55,101,2,7.4
1,3.41,49,0.26,10,0.9986,0.036,0.26,0.5,214,12.7,7.2
-1,3,57,0.41,9.1,0.9965,0.042,0.25,0.44,173,8.6,6.4
1,3.36,29,0.35,9.4,0.9984,0.039,0.32,0.5,198,11.1,6.3
1,3.46,19,0.29,10.2,0.9952,0.042,0.25,0.54,189,2,6.8
-1,2.97,35,0.4,9.2,0.9956,0.036,0.44,0.39,167,2.8,9.8
-1,3.23,31,0.25,9.4,0.9949,0.044,0.2,0.36,109,4.5,7.2
-1,3.14,15,0.45,9.6,0.9954,0.03,0.61,0.34,118,5.4,8.2
1,3.12,20,0.45,10.1,0.996,0.029,0.42,0.36,125,9.1,7.5
-1,3.42,31,0.33,11.4,0.9931,0.045,0.22,0.55,101,2,7.4
1,3.21,33,0.3,10.6,0.992,0.025,0.26,0.47,134,2.2,6.4
1,3.18,40,0.32,12.8,0.9912,0.033,0.46,0.44,138,4.1,7.9
-1,3.12,65,0.64,8.9,0.9978,0.065,0.41,0.51,225,11.8,6.5
-1,3.09,22,0.37,9.3,0.9938,0.048,0.32,0.43,184,1.2,7.5
1,3.25,40,0.38,11.1,0.9914,0.026,0.21,0.4,104,2.2,6.6
1,3.13,45,0.3,9.9,0.9932,0.037,0.21,0.33,143,1.4,7.1
-1,3.1,5,0.47,9.6,0.9944,0.068,0.26,0.45,55,1.6,7.6
1,3.01,10,0.44,12.8,0.9913,0.036,0.21,0.7,119,1.9,7.6
1,3.16,36,0.26,10.7,0.9948,0.024,0.25,0.72,135,5.2,6.9
1,2.96,29,0.32,9.2,0.998,0.074,0.26,0.42,107,14.45,7.1
1,3.36,44.5,0.4,9.1,0.9998,0.042,0.22,0.41,129.5,14.75,7.3
1,3.33,36,0.22,9.6,0.9964,0.025,0.37,0.6,216,8.3,6.2
1,3.03,53,0.45,9.2,0.9992,0.038,0.22,0.46,141,14.2,7.9
1,3.16,36,0.26,10.7,0.9948,0.024,0.25,0.72,135,5.2,6.9
1,3.36,44.5,0.4,9.1,0.9998,0.042,0.22,0.41,129.5,14.75,7.3
1,2.96,29,0.32,9.2,0.998,0.074,0.26,0.42,107,14.45,7.1
1,3,14,0.37,10.7,0.9939,0.02,0.25,0.48,93,6.9,7.4
1,3.3,37,0.37,10.8,0.992,0.027,0.18,0.45,93,1.5,6.8
1,3.3,26,0.37,10.8,0.9922,0.028,0.17,0.46,75,1.5,7
-1,3.1,35,0.38,9,0.9955,0.046,0.3,0.37,192,7.8,6.4
1,3.48,10,0.16,10.7,0.9917,0.049,0.33,0.44,97,1.5,5
1,3.48,10,0.16,10.7,0.9917,0.049,0.33,0.44,97,1.5,5
-1,3.19,11,0.32,9.4,0.9954,0.047,0.33,0.46,200,1.5,8.9
1,2.94,61,0.46,8.8,0.9986,0.037,0.26,0.35,171,15.55,7
-1,3.1,35,0.38,9,0.9955,0.046,0.3,0.37,192,7.8,6.4
1,3.42,48,0.4,11.5,0.9917,0.031,0.21,0.49,134,1.7,6.3
1,3.23,30,0.46,12.5,0.9907,0.03,0.23,0.47,125,1.5,8
1,2.96,14,0.41,10.5,0.9922,0.042,0.28,0.25,59,1,9.2
-1,3.29,28,0.39,9.7,0.9958,0.064,0.27,0.3,188,6.7,7.3
1,3.23,32,0.36,11.3,0.993,0.04,0.32,0.52,155,1.6,7.6
1,3.48,10,0.16,10.7,0.9917,0.049,0.33,0.44,97,1.5,5
1,2.74,11,0.45,10.8,0.9926,0.033,0.24,0.47,59,1.2,9.7
-1,3.17,41,0.42,10.6,0.9959,0.045,0.28,0.43,169,7.1,8
1,3.04,17,0.36,11.7,0.9906,0.034,0.37,0.32,93,1,8.2
-1,2.94,24,0.38,9.2,0.9993,0.301,0.61,0.48,220,12.1,8
1,3.02,25,0.44,11.1,0.993,0.027,0.26,0.34,126,7.1,7.2
1,3.04,17,0.36,11.7,0.9906,0.034,0.37,0.32,93,1,8.2
1,3.33,15.5,0.33,11,0.992,0.044,0.23,0.44,217.5,1.15,6.4
1,3.51,50,0.32,12.5,0.992,0.034,0.4,0.58,127,6,5.9
1,3.16,21,0.39,10,0.994,0.038,0.28,0.67,115,1.2,7.6
-1,3.17,41,0.42,10.6,0.9959,0.045,0.28,0.43,169,7.1,8
1,3.26,29,0.39,12.3,0.9908,0.033,0.23,0.54,102,2.3,7.2
1,3.14,19,0.37,12.7,0.9902,0.023,0.32,0.53,87,3.4,6.8
